Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 15:41:16.830262
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:41:31.879154
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-16 15:41:46.918495
True,False,False,True,False,True,False,4,2,6,-27,False,2023-12-16 15:42:01.967276
True,False,False,True,False,False,False,6,5,12,-50,False,2023-12-16 15:42:17.022424
True,False,False,True,False,False,True,7,2,6,-27,False,2023-12-16 15:42:32.069197
True,False,False,True,False,False,False,7,5,12,-50,False,2023-12-16 15:42:47.111008
True,False,False,True,False,False,True,7,2,6,-27,False,2023-12-16 15:43:02.156741
True,False,False,True,True,False,True,5,1,5,-24,False,2023-12-16 15:43:17.195084
True,False,True,True,True,False,True,3,1,5,-25,False,2023-12-16 15:43:32.234705
True,False,False,True,True,False,True,3,1,5,-24,False,2023-12-16 15:43:47.282087
True,False,False,False,True,False,True,4,2,7,-31,False,2023-12-16 15:44:02.343408
True,False,False,False,True,False,False,7,5,13,-54,False,2023-12-16 15:44:17.397363
True,False,True,False,True,False,False,3,5,13,-55,False,2023-12-16 15:44:32.437100
True,False,True,False,True,False,False,0,4,11,-47,False,2023-12-16 15:44:47.479815
True,False,False,False,True,False,False,3,5,13,-54,False,2023-12-16 15:45:02.531165
True,False,False,True,True,False,False,4,4,11,-47,False,2023-12-16 15:45:17.575096
True,False,False,False,True,False,False,4,5,13,-54,False,2023-12-16 15:45:32.612796
True,True,False,False,True,False,False,2,3,6,-27,False,2023-12-16 15:45:47.661976
True,True,False,False,True,True,False,6,1,2,-12,False,2023-12-16 15:46:02.731945
True,True,False,True,True,True,False,4,0,0,5,True,2023-12-16 15:46:17.772807
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 15:46:32.815335
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:46:47.859036
True,False,True,False,False,False,False,3,4,11,-46,False,2023-12-16 15:47:02.902692
True,True,True,False,False,False,False,2,3,6,-27,False,2023-12-16 15:47:17.950100
True,True,True,True,False,False,False,4,2,4,-20,False,2023-12-16 15:47:32.999528
False,True,True,True,False,False,False,1,3,9,-39,False,2023-12-16 15:47:48.045314
False,True,True,True,False,False,False,0,3,9,-39,False,2023-12-16 15:48:03.088708
False,True,True,True,False,False,False,0,3,9,-39,False,2023-12-16 15:48:18.137876
False,True,True,False,False,False,False,4,4,11,-46,False,2023-12-16 15:48:33.186674
False,True,True,False,False,False,False,0,4,11,-46,False,2023-12-16 15:48:48.236673
True,True,True,False,False,False,False,1,3,5,-23,False,2023-12-16 15:49:03.285557
True,True,True,False,False,False,True,7,2,3,-16,False,2023-12-16 15:49:18.338380
True,True,True,False,False,False,False,7,3,5,-23,False,2023-12-16 15:49:33.387417
